"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"
5042.7870539202	30	2.21253423491002	13.5591122282544	6.99778978764677e-42	5.83247363564075e-39	"RN7SL594P"
751.720139972849	28.3806558026396	2.10262270315148	13.4977405885049	1.61245716328337e-41	1.30948059680797e-38	"LINC02071"
12896.6738292045	30	2.23610564168272	13.4161818837076	4.86120863880101e-41	3.84910500020264e-38	"SNORD116-2"
3105.33174780575	30	2.23763754517511	13.4069970646887	5.50219746056154e-41	4.25038043831476e-38	"SPINT4"
2383.42595342953	29.8971867503474	2.23786092922434	13.3597161288794	1.03959842798088e-40	7.83956224071678e-38	"RPL7P3"
1518.40124131677	29.0479433297476	2.18205094116028	13.3122205269423	1.96552002772067e-40	1.44771977483649e-37	"CCR12P"
791.344781120888	28.5299800287161	2.14658876702145	13.2908456743224	2.61604710576483e-40	1.88307827122236e-37	"LINC01227"
1768.78757594528	29.6169821601551	2.23389284683244	13.2580137861808	4.05493656625232e-40	2.85395446502986e-37	"LINC01570"
9585.5546928761	30	2.26613440243719	13.2384027918801	5.2656755677881e-40	3.6255320996301e-37	"LINC00491"
660.193181002938	28.1007624534525	2.13017066652071	13.1917892284897	9.78352824897071e-40	6.5928490787532e-37	"CKAP2LP1"
3197.89609629083	30	2.27787578872804	13.1701650056836	1.30312558250646e-39	8.59845696857177e-37	"RPL23AP70"
195.687676246796	26.5609861640011	2.01715394328419	13.167555333311	1.3489520494065e-39	8.71918557322506e-37	"SLC22A8"
210.485295903804	26.6319090927133	2.02353097469835	13.1611077002087	1.46916042115406e-39	9.30624977175825e-37	"UGT3A1"
6956.43043383208	30	2.2801265705456	13.1571643379523	1.54786821313234e-39	9.61256510712306e-37	"CTAG2"
6850.08219282854	29.6123172370245	2.25333604283968	13.1415451020376	1.90300836869456e-39	1.15907848179412e-36	"RPL30P5"
527.036882966078	27.7186676733427	2.11100577734086	13.130550361761	2.20051401796899e-39	1.31499396183234e-36	"NXF4"
5800.38734336373	29.4402066668544	2.242713133509	13.1270496556069	2.30461741922362e-39	1.35170079447501e-36	"RN7SL789P"
7983.26795403629	30	2.28665509856108	13.1195998989432	2.54273818115485e-39	1.46424733951884e-36	"NDUFB4P1"
8698.10605213684	29.9702527917578	2.28648017436804	13.1075935526278	2.9790162296703e-39	1.6848464647521e-36	"MIR181D"
6947.04194200492	30	2.2940104868182	13.0775339399647	4.42566437903165e-39	2.4591165300472e-36	"RN7SL189P"
5860.58394935314	30	2.30036095640153	13.0414315703433	7.11092002377826e-39	3.88305274126043e-36	"COX6CP13"
5840.83599424343	30	2.30264717201195	13.0284832017002	8.42661426387393e-39	4.52352079602398e-36	"JCHAINP1"
1510.89750748009	29.3920738243347	2.26509121955928	12.976110441174	1.6715608213028e-38	8.82361238871703e-36	"KRTAP10-6"
460.281706037019	27.7210897272503	2.13799079656465	12.9659537224355	1.90841857142524e-38	9.90875950724265e-36	"OSTN"
294.161025763684	27.1285044359068	2.09567977065927	12.9449665047692	2.50872633282553e-38	1.28155452279436e-35	"LINC02591"
3103.47026875589	30	2.31926409155421	12.9351375331716	2.85112415108875e-38	1.43334609703624e-35	"TPRKBP1"
1537.9747074561	29.2180513670311	2.2630557043621	12.9108847434522	3.90784984440804e-38	1.93389719175143e-35	"MTND2P24"
2134.65074760477	29.615241003386	2.31236245623598	12.8073524648005	1.4913665117094e-37	7.26685540905541e-35	"LINC02461"
837.757153262138	28.4742221565199	2.23470426791727	12.7418301228098	3.46177709685476e-37	1.66123339714521e-34	"LINC00602"
3773.46850751786	30	2.35540511404541	12.7366625049374	3.69882210796521e-37	1.74849393736529e-34	"EEF1DP6"
2036.51358644542	29.823906187068	2.3529571596376	12.6750740296783	8.1281915508495e-37	3.78582474703684e-34	"LINC00706"
7797.80379884208	29.8535075427432	2.36237978921157	12.6370483184275	1.31913635256065e-36	6.05502703743491e-34	"COX6CP14"
2250.28099222715	29.42142887904	2.33756895745098	12.5863362384495	2.51058147959367e-36	1.13593052316701e-33	"LINC02196"
2482.17647916691	28.3961123902241	2.25916171933167	12.5693137181098	3.11415378148766e-36	1.38917575446869e-33	"LINC00112"
2109.97750357671	29.9022517019118	2.37938644362443	12.5672110900837	3.19807504188884e-36	1.40679767675977e-33	"SLC25A6P3"
1947.20427711275	29.7701248828277	2.37174638489987	12.5519849307516	3.87668701809763e-36	1.6693437929137e-33	"HMGB3P2"
4465.0020425466	30	2.39015192130519	12.5515034138993	3.90033596475163e-36	1.6693437929137e-33	"RN7SKP235"
2075.19870827115	29.8422166248045	2.37840669123297	12.5471462617414	4.12095502471965e-36	1.74025183390561e-33	"UBE2Q2P10"
1563.11358065251	29.255008652912	2.33215421846445	12.5441998737863	4.27712612475349e-36	1.78243603451569e-33	"CENPUP2"
1019.2760576451	28.2321537869535	2.25131706327565	12.5402833068195	4.49386110936146e-36	1.84843596176229e-33	"KRTAP16-1"
4474.03542342579	29.3778641700785	2.34571979994415	12.5240295839162	5.51619005023391e-36	2.23985604193601e-33	"RN7SL711P"
563.508151173602	25.7734465389279	2.06005690672462	12.5110362023475	6.49711130886943e-36	2.59755446491942e-33	"LINC01567"
619.898043615812	28.1510787935706	2.25041730817918	12.5092704767489	6.64315204781741e-36	2.59755446491942e-33	"UGT1A5"
378.860981928786	27.3001269699084	2.18236741723418	12.5094091647075	6.6315642576359e-36	2.59755446491942e-33	"ZBBX"
2745.57873437728	30	2.39992056706394	12.5004137269018	7.42637831287487e-36	2.86839334055333e-33	"DNM1P38"
7273.63315963033	30	2.40372476496075	12.4806302440745	9.522986647781e-36	3.63387991697012e-33	"RN7SL344P"
470.171438610923	27.2062541054148	2.18198334774254	12.4685892463672	1.10769734120727e-35	4.17654645127578e-33	"MAPT-IT1"
3136.89665798335	30	2.4111158496452	12.4423718604872	1.53866032844545e-35	5.73322940264991e-33	"FOXG1-AS1"
2013.9007590827	29.8402578440087	2.39909128218591	12.4381502553	1.62217053982581e-35	5.96870246903783e-33	"HMGB1P13"
2076.9348001216	29.8667112431914	2.40138241382854	12.4372990620743	1.63954633368998e-35	5.96870246903783e-33	"NUDT19P5"
6367.13174047118	30	2.4144937252426	12.4249649880476	1.91310165555546e-35	6.88542677667642e-33	"RNU2-52P"
2307.41478392984	29.9421442247172	2.4104756706644	12.4216745222175	1.99344814115142e-35	7.09398758725256e-33	"TVP23CP1"
2599.08644219352	30	2.41951970202321	12.3991550781397	2.64093558759276e-35	9.29374577002644e-33	"FCF1P6"
2639.33050080302	30	2.42188935990888	12.387023328402	3.07237126294624e-35	1.06932024879157e-32	"FAM204CP"
1483.44363352042	29.4038567105632	2.37489703848859	12.3811079950127	3.30744887821817e-35	1.13862522685789e-32	"OR1K1"
2765.22541521636	30	2.42461186113576	12.3731144274561	3.6537429243717e-35	1.24431554731936e-32	"ZBTB46-AS1"
1335.59682624079	29.2416959327003	2.364489562725	12.3670226308803	3.94162970603397e-35	1.32807761754795e-32	"TAS2R62P"
1061.76772499712	28.7039920042316	2.32256426501749	12.3587503848964	4.36895453639186e-35	1.45656345343793e-32	"MOCS1P1"
540.003641107315	25.8851459368922	2.09486326411949	12.3564847311274	4.49381874956122e-35	1.48258570245941e-32	"PMCHL2"
3516.45203559654	29.9354852804152	2.42366747107881	12.3513170175489	4.79204503391628e-35	1.53306717489087e-32	"BPIFA1"
43376.9921251162	30	2.428789425852	12.3518324316964	4.76143876179496e-35	1.53306717489087e-32	"MIR483"
651.691104382476	28.2522557214145	2.28735653146738	12.3514875502553	4.7818969011727e-35	1.53306717489087e-32	"ZNF716"
9258.92102509015	30	2.43895483214548	12.3003507914945	9.01816330077003e-35	2.85623268061989e-32	"RNU6-808P"
302.056471873334	27.1337748318487	2.20682947508582	12.2953654272691	9.592199182013e-35	2.97847188718349e-32	"GAD2"
1784.8047005968	28.8023176652242	2.34251268804128	12.2954798974035	9.57862001968203e-35	2.97847188718349e-32	"NAP1L4P2"
1131.22743581208	28.8779199638151	2.34934293398857	12.2919134307855	1.00108047005197e-34	3.07827384927047e-32	"LINC01364"
1142.18372868746	28.8795137094655	2.35044443739958	12.2868310562646	1.06603625346263e-34	3.24649040573734e-32	"MORF4L1P5"
8877.57602014967	29.6484049223099	2.41439247774114	12.279861371192	1.16197194515977e-34	3.50495004258096e-32	"MT1CP"
15303.9878758538	30	2.44574084434352	12.2662219381843	1.37521885811267e-34	4.10905015793815e-32	"MIR5692A1"
11135.5548490978	30	2.45166373052957	12.236588413991	1.98189365820531e-34	5.8664052282877e-32	"RNU6-859P"
834.923784078761	28.40497063546	2.3232253379463	12.2265241220938	2.24334240355988e-34	6.57880931532857e-32	"ANKRD20A17P"
887.165772708878	30	2.45629348639185	12.2135242250991	2.632347358538e-34	7.64878032473537e-32	"TERF1P3"
6266.28994016312	30	2.46038430893626	12.1932170885004	3.37816925425127e-34	9.72667060187692e-32	"LSM3P4"
1083.73725225911	28.8972034997626	2.37122113121763	12.1866337640656	3.66239455264454e-34	1.04500324568791e-31	"MTND2P32"
448.429992468032	27.5620136544852	2.264051131653	12.173759359561	4.28865499846942e-34	1.21277036706717e-31	"H4C15"
1313.92633726963	28.4513552976562	2.34061828965839	12.155487045181	5.36411509391334e-34	1.50347126773826e-31	"OR2A3P"
10041.9893185687	30	2.46825137878521	12.154353587261	5.43902894369527e-34	1.51109583074313e-31	"RNA5SP248"
220.53002721685	26.6696841407795	2.19443460770716	12.1533282637413	5.50769066148106e-34	1.51686590113416e-31	"MUC22"
366.434819475425	27.2807824014817	2.24713714032528	12.1402392012144	6.46368034685093e-34	1.75010960363557e-31	"GOLGA6L22"
10517.1986642858	30	2.47112466906104	12.140221161484	6.46510557038903e-34	1.75010960363557e-31	"RNU6-1143P"
11614.1802835511	29.5124147536419	2.43200160065974	12.1350309743365	6.88839344896879e-34	1.84889150267576e-31	"RNU6-880P"
2697.91553003649	30	2.47280301892514	12.1319813063963	7.14983364353222e-34	1.88707942631627e-31	"LINC01846"
10877.3229944577	30	2.47274274685752	12.1322770183536	7.12405738335944e-34	1.88707942631627e-31	"RNU6-375P"
468.422965111685	27.7939008883395	2.29295667732921	12.1214243440104	8.13332105747779e-34	2.12891359117716e-31	"LYPD4"
8031.43640578092	30	2.47620187712571	12.1153288336987	8.76120447788525e-34	2.27446613298018e-31	"RNU4-73P"
348.003060320383	27.3796704992517	2.26472649805671	12.0896145838119	1.1984762091659e-33	3.08602752005711e-31	"KLHL1"
3865.35251917108	29.5269922190073	2.44987770755144	12.052435159516	1.88303312670799e-33	4.80963106363672e-31	"RN7SL799P"
598.310754974481	27.9417085876672	2.31847377647015	12.0517682240979	1.89833353834842e-33	4.8099215861257e-31	"LINC02465"
2092.71922160945	29.8781042522477	2.48089326562924	12.0432848386444	2.10407302669293e-33	5.28890483344591e-31	"OR2T10"
7842.72631658515	30	2.49828560756423	12.0082347307157	3.21637448311085e-33	7.92327573580374e-31	"MIR556"
17904.8872265144	29.5450755761734	2.46026327628495	12.008908095717	3.19029476360878e-33	7.92327573580374e-31	"MIR8070"
1273.08755625563	28.9374522802397	2.4098561953254	12.0079581247927	3.22714880626005e-33	7.92327573580374e-31	"RPSAP41"
3941.96068678777	30	2.50096728582015	11.9953588238009	3.75785093539096e-33	9.15528114043865e-31	"RN7SL44P"
1410.5570995187	29.3255749260741	2.44522925369491	11.9929756613868	3.86757349039159e-33	9.35067080822004e-31	"KLF4P1"
1479.14843448682	29.3314306748999	2.44868981544338	11.9784182095718	4.61036362118986e-33	1.10620785310853e-30	"SSR1P1"
1099.90718155592	27.0122947151341	2.25758334365486	11.9651373186529	5.41080017546964e-33	1.28850273050733e-30	"MAPK6P6"
457.598175993084	27.7005138826769	2.31583067412513	11.9613727342745	5.66181266249704e-33	1.33821590034781e-30	"UGT2B28"
4503.64272423603	30	2.50980710693439	11.9531098294815	6.25403802110784e-33	1.46724364595946e-30	"LINC02255"
2651.14711705744	28.3638588087378	2.37385101965072	11.9484578324174	6.61411725849987e-33	1.54031118978829e-30	"MTCO1P19"
270.494027774935	26.182892357877	2.19274747566093	11.9406783719976	7.26284125277862e-33	1.67904166538689e-30	"ANKRD30BL"
3337.37237982706	30	2.51271901929084	11.9392577401936	7.38795355292039e-33	1.68339039516615e-30	"CCDC39-AS1"
1199.56210850535	27.3153961179568	2.28780990269096	11.9395392448595	7.362993098604e-33	1.68339039516615e-30	"IL1F10"
4811.14412322584	30	2.51472989097068	11.9297106650369	8.28609900890155e-33	1.8745523414995e-30	"IMMP1LP3"
207.452048812695	26.654386316104	2.23450187634713	11.9285584846666	8.40157409491325e-33	1.8871961328659e-30	"VWC2L"
3628.28972291119	30	2.5203382649959	11.903164117555	1.13943425453458e-32	2.54141983870558e-30	"PARP4P3"
3678.6712653515	30	2.52172010171198	11.8966414946818	1.23206434528822e-32	2.72880712894885e-30	"RN7SKP55"
393.771498131258	27.0708330481544	2.27715099075477	11.8880272577716	1.365948324768e-32	3.00432745430918e-30	"ASZ1"
11377.9156671653	30	2.52402660032874	11.885770140494	1.40335576125351e-32	3.06531611520147e-30	"RNU6-955P"
1698.0989964459	28.9354545847847	2.43460618649404	11.8850657429953	1.41523678215571e-32	3.07009447701614e-30	"LINC02778"
1671.74746727049	28.9082049578857	2.43257005817876	11.8838118806448	1.43663326470571e-32	3.0953094394394e-30	"LINC01228"
1341.30710876897	29.266926508997	2.46551622363067	11.8705065610557	1.68444589155921e-32	3.60471420793672e-30	"SCP2D1-AS1"
4728.0441043645	29.8557892628695	2.51528131094289	11.8697614986364	1.69951439402718e-32	3.61255167031066e-30	"RN7SL597P"
17278.2036596559	30	2.52845054746955	11.8649739976223	1.79958390897308e-32	3.79976143766637e-30	"MIR4488"
4477.69760386516	30	2.53633108091511	11.8281088087191	2.79365147996022e-32	5.85963772670862e-30	"RN7SL454P"
14902.8625126229	30	2.53940555788891	11.8137884304467	3.31290239420995e-32	6.9030424098301e-30	"MIR509-3"
2133.00417264266	29.9002820009215	2.53164675038287	11.8106058818829	3.44072859919283e-32	7.12253308455132e-30	"LINC00316"
6576.87490505614	30	2.54046643899527	11.8088550746078	3.5131251969467e-32	7.22517540504519e-30	"RN7SKP255"
4806.45982783473	30	2.54151293688479	11.8039926394284	3.7222194634763e-32	7.60581515143364e-30	"USP12-AS1"
462.433407669401	30	2.54304060054708	11.7969017063849	4.0494815833963e-32	8.22148594290561e-30	"PNPLA5"
179.386445609794	26.4291240499816	2.24243767300568	11.7858901356028	4.61518313751553e-32	9.31032358798674e-30	"LINC01544"
11179.1776200898	30	2.54778571914735	11.7749305895473	5.25603463844828e-32	1.05360208271477e-29	"RNU6-1114P"
3695.16676378269	30	2.54844445280166	11.7718869512809	5.44918352030151e-32	1.08544993996849e-29	"RN7SL668P"
1225.8860932153	28.3264420618918	2.40673320677096	11.7696643658715	5.59466535767421e-32	1.10746400755161e-29	"LINC00868"
847.839691909701	28.5502246884575	2.42600272503377	11.7684223491794	5.67763593950073e-32	1.11690736320414e-29	"CFC1"
1933.68248027769	29.6925058518351	2.52370636197888	11.7654360662438	5.88216307509851e-32	1.14999919083037e-29	"NLGN4Y-AS1"
4081.11085820557	28.5703962359683	2.42883114701655	11.7630228313988	6.05277402326087e-32	1.17609483966085e-29	"RN7SL728P"
5796.91397707378	30	2.55508882469757	11.7412747885784	7.82972667351974e-32	1.51209209270559e-29	"RNU2-68P"
1447.89048660584	28.4062905109892	2.42077732146279	11.7343674113009	8.49591436009734e-32	1.6308036340182e-29	"NIFKP7"
584.385706634527	28.0490114712649	2.39043731537633	11.7338410385587	8.54892997751938e-32	1.63109464004816e-29	"USP17L7"
1260.96998235307	29.148420183924	2.48694816755546	11.7205579771191	1.00011091910413e-31	1.8967373071776e-29	"LINC02702"
467.113707381593	27.7475985544441	2.36939840936531	11.7108201156752	1.12189156560175e-31	2.11503271819873e-29	"LINC00536"
1782.86672436004	27.9738720272584	2.392366367395	11.6929716152625	1.38455835663858e-31	2.59477705748267e-29	"CLEC2A"
9933.78003013387	30	2.56616449149901	11.690598985132	1.42378890371356e-31	2.65260247990681e-29	"RNU6-25P"
47871.0986537095	30	2.56858972838617	11.6795608377866	1.62131001622678e-31	3.00293162771548e-29	"IGHD4-17"
11180.8952878602	30	2.57239935813283	11.6622638336279	1.98688354175493e-31	3.65863811246873e-29	"MIR548N"
16176.0432372152	30	2.57251926893854	11.6617202297491	1.9996112918606e-31	3.66079126218548e-29	"MT-TW"
686.929842781707	29.339544052806	2.51724950474139	11.655397686063	2.15372556617941e-31	3.92027563977208e-29	"GOT1L1"
180.516957196603	26.4350960747641	2.2706951838768	11.6418514745916	2.52474547876121e-31	4.56935650304715e-29	"ABCC12"
1908.18982789977	29.7493751746025	2.5565918309608	11.636341325327	2.69322696089283e-31	4.84658433553396e-29	"DSCR8"
730.815474406115	27.7053075923388	2.38491146431949	11.6169124124045	3.38136685929745e-31	6.05054526371011e-29	"ZNF680P1"
13239.3256317609	30	2.58297687993361	11.6145058180974	3.47793436658599e-31	6.18837849766918e-29	"RNU1-11P"
440.676729187899	27.7116211714491	2.38940490850046	11.5977083134229	4.23260968311989e-31	7.48911809406554e-29	"VSTM2A-OT1"
4384.20795508988	29.3658983507281	2.53439694418127	11.5869372468071	4.79990556992714e-31	8.44570051170735e-29	"IGKV2-10"
9885.53055012517	30	2.59130662107998	11.5771710518367	5.37920145266641e-31	9.41271096181495e-29	"RNU6-302P"
10026.6737091835	30	2.59256797869166	11.5715384308416	5.7443314075922e-31	9.99639913962968e-29	"DDX3P2"
3256.30447961545	28.7449203281101	2.48588555900054	11.5632516645968	6.3266817380389e-31	1.09496537708835e-28	"RN7SL531P"
7735.93544631506	30	2.60040682883176	11.536656367526	8.62116031698068e-31	1.48396407369246e-28	"RNU6-1152P"
1165.85385090193	28.9265536753421	2.50858706143533	11.5310144583107	9.20525581261868e-31	1.57593979512032e-28	"LDHAL6EP"
1527.34441491576	28.8567842159681	2.50366213704421	11.5258300187564	9.7765454580609e-31	1.66474595563282e-28	"RNASE8"
3733.92117426415	30	2.60339484946841	11.5234152845181	1.00545129466014e-30	1.70292264195059e-28	"RNU4-86P"
8512.81549109732	30	2.60707676377113	11.5071410312465	1.21437769966223e-30	2.0458388565799e-28	"RNU6-446P"
461.196710971207	27.239470852351	2.36741850308421	11.5059803819494	1.23082693106162e-30	2.06257939473987e-28	"LINC02069"
8513.87845964493	30	2.60801271980869	11.5030113818619	1.27391827578049e-30	2.12355471739577e-28	"RNU1-155P"
856.756281703469	27.8976231619498	2.42549022290954	11.5018493574815	1.29118843756066e-30	2.14107435572886e-28	"SSMEM1"
8546.45489806651	30	2.60846595317164	11.5010126789361	1.30376697766087e-30	2.15067227689975e-28	"RNU4ATAC16P"
1925.33112221595	29.5178388948537	2.58028541444	11.4397572957099	2.64624761298297e-30	4.34258831079776e-28	"RAP1BP3"
3821.42771559794	29.1384532882945	2.55054093453405	11.4244209507728	3.15753239724741e-30	5.15491577760928e-28	"IGKV2OR2-2"
4977.3086152846	30	2.627604064249	11.4172452418452	3.42932149059023e-30	5.56992155128071e-28	"RN7SL735P"
251.080584739582	26.8893087594305	2.35691446908689	11.4086909440748	3.78380753569411e-30	6.11432409543388e-28	"ZNF729"
1650.0303730474	29.2484394567801	2.56523312036269	11.4018641130927	4.09260787413253e-30	6.57975008068658e-28	"STPG2-AS1"
8436.33064278647	30	2.63437270698607	11.3879102681421	4.80372315387823e-30	7.68401614796118e-28	"RNU6-194P"
269.148859621077	26.9288172233405	2.36559725911318	11.3835172574708	5.05202390574424e-30	8.04058799712218e-28	"DNAJB8"
2419.92889491293	28.3154215485054	2.48832107714949	11.3793279366272	5.30066336557965e-30	8.39413050573194e-28	"SPATA17-AS1"
317.846876590895	27.0986612712789	2.38214400396813	11.3757443824297	5.52296179055945e-30	8.70264904629845e-28	"SERINC4"
215.706350575902	26.5903297208012	2.34059327223607	11.3605084814237	6.57607570530364e-30	1.03107658286325e-27	"BEND2"
2930.70969709983	30	2.64271094363208	11.3519793272467	7.25025876042236e-30	1.13118322886747e-27	"RN7SL234P"
500.937676873525	27.8893247566736	2.45740112062832	11.3491137130851	7.49182282539001e-30	1.16314221826349e-27	"HTR3B"
1140.22400368439	29.0316299587898	2.56292169728563	11.3275524529434	9.58456522600229e-30	1.480791950429e-27	"RPL7L1P13"
16369.7299870755	30	2.65400982584619	11.3036506903041	1.25874130292068e-29	1.93528420126718e-27	"MIR503"
2242.59742873556	29.9609831699301	2.65182278637757	11.2982599455136	1.33843717357028e-29	2.04787353436318e-27	"TRBV7-1"
660.835832414971	24.0628839081565	2.1304569703955	11.2947054282394	1.39370559558884e-29	2.12218478959085e-27	"CTAGE14P"
655.344013810217	27.1179474329256	2.40145102053279	11.2923175201421	1.43210044842464e-29	2.17021461256005e-27	"BRD7P6"
150.804398923233	25.3851988740688	2.24907710267088	11.2869402493684	1.52244669462956e-29	2.29613960534797e-27	"SIM1"
1086.94362474038	27.9105807194698	2.47420779756993	11.2806130297069	1.63601907359858e-29	2.45573441227555e-27	"VN1R110P"
1997.44177202939	29.7885292227855	2.64121989457769	11.2783222949139	1.67917765219935e-29	2.50862804719141e-27	"LINC02634"
3839.5825728394	30	2.66376939038607	11.2622361786551	2.01577728443249e-29	2.99735672077679e-27	"H3C5P"
3165.30156631163	28.8579368667484	2.56527884567676	11.2494347019554	2.33081087175186e-29	3.44960009019275e-27	"LINC02571"
877.122202032648	28.2437603820779	2.51225648326181	11.2423873001245	2.52461303715598e-29	3.71904856338625e-27	"LINC01991"
1534.920353329	29.358279699972	2.61936945541749	11.2081476857921	3.7189458692148e-29	5.45307655415607e-27	"DIRC3-AS1"
2643.25467533262	28.5479065721438	2.55158949404612	11.1882834753621	4.65355115938935e-29	6.79204019908661e-27	"RPL17P17"
1197.00466039264	29.0407301613872	2.59773874436404	11.1792343338578	5.15326615329675e-29	7.45975133309173e-27	"ABT1P1"
16643.8552874956	30	2.68356706511953	11.1791504635506	5.15813823549851e-29	7.45975133309173e-27	"TRAJ42"
16956.307622485	30	2.68522479390594	11.1722489931138	5.57511249923291e-29	8.0261346852593e-27	"TRAJ20"
7630.48228093668	30	2.685886057189	11.1694983931662	5.75046967245276e-29	8.24112558669339e-27	"RNU2-59P"
657.991380033102	28.0654521652471	2.51296114645401	11.1682793842036	5.82992402737434e-29	8.31735827905406e-27	"ELOVL2-AS1"
8544.15343324108	30	2.69250352749204	11.1420466839439	7.82989638265402e-29	1.1120559561947e-26	"RNA5SP152"
8673.71010138159	30	2.69280312705257	11.1408070269276	7.93965930434194e-29	1.12261111378178e-26	"MIR558"
667.400200282266	28.2818257214214	2.5430966345758	11.121018893621	9.91333197782101e-29	1.39544466845132e-26	"CST9"
2729.82699785288	30	2.69869250600725	11.1164943516983	1.04289792044516e-28	1.46153375824509e-26	"RN7SL520P"
4055.49746553021	30	2.69925937102941	11.1141598032348	1.07053586292394e-28	1.49365690971484e-26	"RPL30P1"
14630.3837983277	30	2.69970429266286	11.1123281470243	1.09272789127813e-28	1.51793323563864e-26	"IGHJ1P"
3346.13407739744	29.8122742278243	2.68473835275928	11.1043499628872	1.19483561720482e-28	1.65252548769044e-26	"RN7SL660P"
1017.8716958356	28.3211300724776	2.553459323706	11.0912791167448	1.38295959450255e-28	1.90439549030804e-26	"PTCHD1-AS"
